GameID,FileName,Platform,Genre,Size,DownloadLink,CoverArtLink
PC-26117546,Sega Tetris (Japan) (Rev A).chd,PC / Sega Dreamcast,General,31.32 MB,https://archive.org/download/sega-dreamcast-redump-collection/Sega Tetris (Japan) (Rev A).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Tetris.png
PC-9D97339F,Sega Worldwide Soccer 2000 (Europe) (Beta) (1999-02-10).chd,PC / Sega Dreamcast,General,407.46 MB,https://archive.org/download/sega-dreamcast-redump-collection/Sega Worldwide Soccer 2000 (Europe) (Beta) (1999-02-10).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Worldwide%20Soccer%202000.png
PC-350DC2C4,"Sega Worldwide Soccer 2000 (Europe) (En,Fr,De,Es).chd",PC / Sega Dreamcast,General,405.98 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Sega Worldwide Soccer 2000 (Europe) (En,Fr,De,Es).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Worldwide%20Soccer%202000.png
PC-C0F2C660,"Sega Worldwide Soccer 2000 - Euro Edition (Europe) (En,Fr,De,Es).chd",PC / Sega Dreamcast,General,434.36 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Sega Worldwide Soccer 2000 - Euro Edition (Europe) (En,Fr,De,Es).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Worldwide%20Soccer%202000%20-%20Euro%20Edition.png
PC-C2959518,SegaKara for Dreamcast (Japan).chd,PC / Sega Dreamcast,General,619.67 MB,https://archive.org/download/sega-dreamcast-redump-collection/SegaKara for Dreamcast (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/SegaKara%20for%20Dreamcast.png
PC-184A6429,Seireiki Rayblade (Japan) (Video ROM).chd,PC / Sega Dreamcast,General,491.53 MB,https://archive.org/download/sega-dreamcast-redump-collection/Seireiki Rayblade (Japan) (Video ROM).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Seireiki%20Rayblade.png
PC-A9D620FC,Seireiki Rayblade (Japan).chd,PC / Sega Dreamcast,General,799.88 MB,https://archive.org/download/sega-dreamcast-redump-collection/Seireiki Rayblade (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Seireiki%20Rayblade.png
PC-3CAC7F20,Seitai Heiki Expendable (Japan).chd,PC / Sega Dreamcast,General,521.02 MB,https://archive.org/download/sega-dreamcast-redump-collection/Seitai Heiki Expendable (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Seitai%20Heiki%20Expendable.png
PC-AEA5FBB4,Sekai Fushigi Hakken! Troia (Japan).chd,PC / Sega Dreamcast,General,579.99 MB,https://archive.org/download/sega-dreamcast-redump-collection/Sekai Fushigi Hakken! Troia (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sekai%20Fushigi%20Hakken%21%20Troia.png
PC-9F9A4E01,Sengoku Turb (Japan) (Taikenban).chd,PC / Sega Dreamcast,General,384.12 MB,https://archive.org/download/sega-dreamcast-redump-collection/Sengoku Turb (Japan) (Taikenban).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sengoku%20Turb.png
PC-196042E1,Sengoku Turb (Japan).chd,PC / Sega Dreamcast,General,384.29 MB,https://archive.org/download/sega-dreamcast-redump-collection/Sengoku Turb (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sengoku%20Turb.png
PC-A1FD6919,Sengoku Turb - Fanfan I Love Me Dunce-doublentendre (Japan).chd,PC / Sega Dreamcast,General,539.35 MB,https://archive.org/download/sega-dreamcast-redump-collection/Sengoku Turb - Fanfan I Love Me Dunce-doublentendre (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sengoku%20Turb%20-%20Fanfan%20I%20Love%20Me%20Dunce-doublentendre.png
PC-0F773E3C,Sentimental Graffiti - Yakusoku (Japan).chd,PC / Sega Dreamcast,General,565.25 MB,https://archive.org/download/sega-dreamcast-redump-collection/Sentimental Graffiti - Yakusoku (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sentimental%20Graffiti%20-%20Yakusoku.png
PC-348BDA59,Sentimental Graffiti 2 (Japan) (Disc 1).chd,PC / Sega Dreamcast,General,715.01 MB,https://archive.org/download/sega-dreamcast-redump-collection/Sentimental Graffiti 2 (Japan) (Disc 1).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sentimental%20Graffiti%202.png
PC-C958C766,Sentimental Graffiti 2 (Japan) (Disc 2).chd,PC / Sega Dreamcast,General,745.39 MB,https://archive.org/download/sega-dreamcast-redump-collection/Sentimental Graffiti 2 (Japan) (Disc 2).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sentimental%20Graffiti%202.png
PC-82C1D6E5,Sentimental Graffiti 2 - Third Window (Japan).chd,PC / Sega Dreamcast,General,301.82 MB,https://archive.org/download/sega-dreamcast-redump-collection/Sentimental Graffiti 2 - Third Window (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sentimental%20Graffiti%202%20-%20Third%20Window.png
PC-C51C718C,Seventh Cross (Japan).chd,PC / Sega Dreamcast,General,249.87 MB,https://archive.org/download/sega-dreamcast-redump-collection/Seventh Cross (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Seventh%20Cross.png
PC-806B015D,Seventh Cross Evolution (USA).chd,PC / Sega Dreamcast,General,223.29 MB,https://archive.org/download/sega-dreamcast-redump-collection/Seventh Cross Evolution (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Seventh%20Cross%20Evolution.png
PC-E7C8CEBD,"Shadow Man (Europe) (En,Fr,Es,It).chd",PC / Sega Dreamcast,General,337.69 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Shadow Man (Europe) (En,Fr,Es,It).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shadow%20Man.png
PC-D8597B07,Shadow Man (Germany).chd,PC / Sega Dreamcast,General,279.06 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shadow Man (Germany).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shadow%20Man.png
PC-06A7FE9C,Shadow Man (USA) (Rev A).chd,PC / Sega Dreamcast,General,217.66 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shadow Man (USA) (Rev A).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shadow%20Man.png
PC-38337241,Shadow Man (USA).chd,PC / Sega Dreamcast,General,217.66 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shadow Man (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shadow%20Man.png
PC-72CEE753,Shanghai - Dynasty (Japan).chd,PC / Sega Dreamcast,General,441.68 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shanghai - Dynasty (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shanghai%20-%20Dynasty.png
PC-398EDE55,"Shenmue (Europe) (En,Fr,De,Es) (Disc 1).chd",PC / Sega Dreamcast,General,395.83 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Shenmue (Europe) (En,Fr,De,Es) (Disc 1).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue.png
PC-74AFF6DE,"Shenmue (Europe) (En,Fr,De,Es) (Disc 2).chd",PC / Sega Dreamcast,General,352.96 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Shenmue (Europe) (En,Fr,De,Es) (Disc 2).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue.png
PC-BEACDE9B,"Shenmue (Europe) (En,Fr,De,Es) (Disc 3).chd",PC / Sega Dreamcast,General,414.19 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Shenmue (Europe) (En,Fr,De,Es) (Disc 3).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue.png
PC-57FFF684,"Shenmue (Europe) (En,Fr,De,Es) (Shenmue Passport).chd",PC / Sega Dreamcast,General,544.56 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Shenmue (Europe) (En,Fr,De,Es) (Shenmue Passport).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue.png
PC-A7AF4BFB,Shenmue (USA) (Disc 1).chd,PC / Sega Dreamcast,General,395.83 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shenmue (USA) (Disc 1).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue.png
PC-F6D7E137,Shenmue (USA) (Disc 2).chd,PC / Sega Dreamcast,General,352.97 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shenmue (USA) (Disc 2).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue.png
PC-20E5FF87,Shenmue (USA) (Disc 3).chd,PC / Sega Dreamcast,General,414.15 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shenmue (USA) (Disc 3).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue.png
PC-3F9D68DB,Shenmue (USA) (Shenmue Passport).chd,PC / Sega Dreamcast,General,537.00 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shenmue (USA) (Shenmue Passport).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue.png
PC-53EEC1F4,Shenmue - Ichishou Yokosuka (Japan) (Disc 1).chd,PC / Sega Dreamcast,General,475.73 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shenmue - Ichishou Yokosuka (Japan) (Disc 1).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue%20-%20Ichishou%20Yokosuka.png
PC-AD4676C6,Shenmue - Ichishou Yokosuka (Japan) (Disc 2).chd,PC / Sega Dreamcast,General,512.83 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shenmue - Ichishou Yokosuka (Japan) (Disc 2).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue%20-%20Ichishou%20Yokosuka.png
PC-1CCA1A14,Shenmue - Ichishou Yokosuka (Japan) (Disc 3).chd,PC / Sega Dreamcast,General,574.88 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shenmue - Ichishou Yokosuka (Japan) (Disc 3).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue%20-%20Ichishou%20Yokosuka.png
PC-294AAE08,Shenmue - Ichishou Yokosuka (Japan) (Shenmue Passport) (Rev C).chd,PC / Sega Dreamcast,General,623.32 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shenmue - Ichishou Yokosuka (Japan) (Shenmue Passport) (Rev C).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue%20-%20Ichishou%20Yokosuka.png
PC-2D7AB3D5,Shenmue - Ichishou Yokosuka (Japan) (Shenmue Passport) (Rev D).chd,PC / Sega Dreamcast,General,623.33 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shenmue - Ichishou Yokosuka (Japan) (Shenmue Passport) (Rev D).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue%20-%20Ichishou%20Yokosuka.png
PC-4D9CF861,"Shenmue II (Europe) (En,Fr,De,Es) (Disc 1).chd",PC / Sega Dreamcast,General,593.55 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Shenmue II (Europe) (En,Fr,De,Es) (Disc 1).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue%20II.png
PC-C27C17BB,"Shenmue II (Europe) (En,Fr,De,Es) (Disc 2).chd",PC / Sega Dreamcast,General,661.73 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Shenmue II (Europe) (En,Fr,De,Es) (Disc 2).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue%20II.png
PC-90ED1480,"Shenmue II (Europe) (En,Fr,De,Es) (Disc 3).chd",PC / Sega Dreamcast,General,610.77 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Shenmue II (Europe) (En,Fr,De,Es) (Disc 3).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue%20II.png
PC-82095C25,"Shenmue II (Europe) (En,Fr,De,Es) (Disc 4).chd",PC / Sega Dreamcast,General,666.43 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Shenmue II (Europe) (En,Fr,De,Es) (Disc 4).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue%20II.png
PC-2C7331B2,Shenmue II (Japan) (Disc 1).chd,PC / Sega Dreamcast,General,574.96 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shenmue II (Japan) (Disc 1).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue%20II.png
PC-69FA6A0E,Shenmue II (Japan) (Disc 2).chd,PC / Sega Dreamcast,General,644.51 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shenmue II (Japan) (Disc 2).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue%20II.png
PC-73695AD1,Shenmue II (Japan) (Disc 3).chd,PC / Sega Dreamcast,General,591.91 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shenmue II (Japan) (Disc 3).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue%20II.png
PC-913CE820,Shenmue II (Japan) (Disc 4).chd,PC / Sega Dreamcast,General,645.63 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shenmue II (Japan) (Disc 4).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shenmue%20II.png
PC-75C379BC,Shikigami no Shiro II (Japan).chd,PC / Sega Dreamcast,General,182.80 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shikigami no Shiro II (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shikigami%20no%20Shiro%20II.png
PC-E9BC6F43,Shin Honkaku Hanafuda (Japan).chd,PC / Sega Dreamcast,General,156.53 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shin Honkaku Hanafuda (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shin%20Honkaku%20Hanafuda.png
PC-51303D52,Shin Nihon Pro Wrestling - Toukon Retsuden 4 (Japan).chd,PC / Sega Dreamcast,General,570.13 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shin Nihon Pro Wrestling - Toukon Retsuden 4 (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shin%20Nihon%20Pro%20Wrestling%20-%20Toukon%20Retsuden%204.png
PC-0ACA10FC,Shin Seiki Evangelion - Ayanami Ikusei Keikaku (Japan).chd,PC / Sega Dreamcast,General,270.70 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shin Seiki Evangelion - Ayanami Ikusei Keikaku (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shin%20Seiki%20Evangelion%20-%20Ayanami%20Ikusei%20Keikaku.png
PC-3537E8E7,Shin Seiki Evangelion - Typing E Keikaku (Japan).chd,PC / Sega Dreamcast,General,35.54 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shin Seiki Evangelion - Typing E Keikaku (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shin%20Seiki%20Evangelion%20-%20Typing%20E%20Keikaku.png
PC-B0DA3108,Shin Seiki Evangelion - Typing Hokan Keikaku (Japan).chd,PC / Sega Dreamcast,General,38.07 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shin Seiki Evangelion - Typing Hokan Keikaku (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shin%20Seiki%20Evangelion%20-%20Typing%20Hokan%20Keikaku.png
PC-2D00F81F,Shinki Sekai Evolution (Japan) (Taikenban).chd,PC / Sega Dreamcast,General,378.01 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shinki Sekai Evolution (Japan) (Taikenban).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shinki%20Sekai%20Evolution.png
PC-CDCA8672,Shinki Sekai Evolution (Japan).chd,PC / Sega Dreamcast,General,378.04 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shinki Sekai Evolution (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shinki%20Sekai%20Evolution.png
PC-B843B967,Shinki Sekai Evolution 2 - Tooi Yakusoku (Japan).chd,PC / Sega Dreamcast,General,314.12 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shinki Sekai Evolution 2 - Tooi Yakusoku (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shinki%20Sekai%20Evolution%202%20-%20Tooi%20Yakusoku.png
PC-6BFDAC23,"Shinri Game, The (Japan).chd",PC / Sega Dreamcast,General,215.27 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Shinri Game, The (Japan).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shinri%20Game%2C%20The.png
PC-B79BC53E,Shirotsumesouwa - Episode of the Clovers (Japan).chd,PC / Sega Dreamcast,General,787.40 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shirotsumesouwa - Episode of the Clovers (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shirotsumesouwa%20-%20Episode%20of%20the%20Clovers.png
PC-65453FA7,Shutokou Battle (Japan) (Taikenban).chd,PC / Sega Dreamcast,General,270.54 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shutokou Battle (Japan) (Taikenban).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shutokou%20Battle.png
PC-81A197BB,Shutokou Battle (Japan).chd,PC / Sega Dreamcast,General,411.29 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shutokou Battle (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shutokou%20Battle.png
PC-609691BD,Shutokou Battle 2 (Japan).chd,PC / Sega Dreamcast,General,373.16 MB,https://archive.org/download/sega-dreamcast-redump-collection/Shutokou Battle 2 (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shutokou%20Battle%202.png
PC-03DC9A3C,"Silent Scope (Europe) (En,Fr,De,Es,It).chd",PC / Sega Dreamcast,General,86.00 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Silent Scope (Europe) (En,Fr,De,Es,It).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Silent%20Scope.png
PC-2EABF178,Silent Scope (Japan).chd,PC / Sega Dreamcast,General,79.81 MB,https://archive.org/download/sega-dreamcast-redump-collection/Silent Scope (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Silent%20Scope.png
PC-4352B036,Silent Scope (USA).chd,PC / Sega Dreamcast,General,79.60 MB,https://archive.org/download/sega-dreamcast-redump-collection/Silent Scope (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Silent%20Scope.png
PC-31C8280A,"Silver (Europe) (En,Nl).chd",PC / Sega Dreamcast,General,518.95 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Silver (Europe) (En,Nl).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Silver.png
PC-2136AA2D,"Silver (France) (Fr,It,Pt).chd",PC / Sega Dreamcast,General,522.98 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Silver (France) (Fr,It,Pt).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Silver.png
PC-CC1CFC4E,Silver (Germany).chd,PC / Sega Dreamcast,General,531.26 MB,https://archive.org/download/sega-dreamcast-redump-collection/Silver (Germany).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Silver.png
PC-072B22C5,Silver (Spain).chd,PC / Sega Dreamcast,General,527.23 MB,https://archive.org/download/sega-dreamcast-redump-collection/Silver (Spain).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Silver.png
PC-635D6804,Silver (USA).chd,PC / Sega Dreamcast,General,519.03 MB,https://archive.org/download/sega-dreamcast-redump-collection/Silver (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Silver.png
PC-A77E1D4F,Simple 2000 Series DC Vol. 01 - Bittersweet Fools - The Ren'ai Adventure (Japan).chd,PC / Sega Dreamcast,Adventure,598.43 MB,https://archive.org/download/sega-dreamcast-redump-collection/Simple 2000 Series DC Vol. 01 - Bittersweet Fools - The Ren'ai Adventure (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Simple%202000%20Series%20DC%20Vol.%2001%20-%20Bittersweet%20Fools%20-%20The%20Ren%27ai%20Adventure.png
PC-50DADB19,Simple 2000 Series DC Vol. 02 - Natsuiro Celebration - The Ren'ai Simulation (Japan).chd,PC / Sega Dreamcast,Simulation,364.63 MB,https://archive.org/download/sega-dreamcast-redump-collection/Simple 2000 Series DC Vol. 02 - Natsuiro Celebration - The Ren'ai Simulation (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Simple%202000%20Series%20DC%20Vol.%2002%20-%20Natsuiro%20Celebration%20-%20The%20Ren%27ai%20Simulation.png
PC-041AD00C,Simple 2000 Series DC Vol. 03 - Fureai - The Ren'ai Simulation (Japan).chd,PC / Sega Dreamcast,Simulation,646.16 MB,https://archive.org/download/sega-dreamcast-redump-collection/Simple 2000 Series DC Vol. 03 - Fureai - The Ren'ai Simulation (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Simple%202000%20Series%20DC%20Vol.%2003%20-%20Fureai%20-%20The%20Ren%27ai%20Simulation.png
PC-26D9B0F6,Simple 2000 Series DC Vol. 04 - Okaeri! The Ren'ai Adventure (Japan).chd,PC / Sega Dreamcast,Adventure,586.97 MB,https://archive.org/download/sega-dreamcast-redump-collection/Simple 2000 Series DC Vol. 04 - Okaeri! The Ren'ai Adventure (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Simple%202000%20Series%20DC%20Vol.%2004%20-%20Okaeri%21%20The%20Ren%27ai%20Adventure.png
